gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000011021.23	22	ENST00000346436.11	19
ENSG00000011021.23	22	ENST00000376497.7	3
ENSG00000011028.14	6	ENST00000303375.10	2
ENSG00000011028.14	6	ENST00000446119.2	2
ENSG00000011028.14	6	ENST00000583597.5	2
ENSG00000011052.21	6	ENST00000393193.6	5
ENSG00000011052.21	6	ENST00000555572.1	1
ENSG00000011105.14	7	ENST00000011898.10	6
ENSG00000011105.14	7	ENST00000537971.5	1
ENSG00000011114.15	7	ENST00000298896.7	1
ENSG00000011114.15	7	ENST00000334746.10	5
ENSG00000011114.15	7	ENST00000553975.1	1
ENSG00000011132.12	4	ENST00000316757.4	4
ENSG00000011143.18	15	ENST00000313863.10	1
ENSG00000011143.18	15	ENST00000393119.7	11
ENSG00000011143.18	15	ENST00000393120.6	1
ENSG00000011143.18	15	ENST00000580127.6	1
ENSG00000011143.18	15	ENST00000675753.1	1
ENSG00000011198.10	39	ENST00000413300.2	1
ENSG00000011198.10	39	ENST00000644371.2	38
ENSG00000011201.12	48	ENST00000262648.8	47
ENSG00000011201.12	48	ENST00000488294.1	1
ENSG00000011243.18	10	ENST00000397410.10	1
ENSG00000011243.18	10	ENST00000593845.5	2
ENSG00000011243.18	10	ENST00000594893.5	6
ENSG00000011243.18	10	ENST00000609519.5	1
ENSG00000011258.16	4	ENST00000415868.5	1
ENSG00000011258.16	4	ENST00000586178.6	3
ENSG00000011260.14	53	ENST00000225298.12	52
ENSG00000011260.14	53	ENST00000583205.5	1
ENSG00000011275.19	37	ENST00000389902.8	19
ENSG00000011275.19	37	ENST00000425013.6	18
ENSG00000011295.16	17	ENST00000261647.10	5
ENSG00000011295.16	17	ENST00000475723.5	7
ENSG00000011295.16	17	ENST00000481107.1	4
ENSG00000011295.16	17	ENST00000497842.6	1
ENSG00000011304.21	18	ENST00000349038.8	1
ENSG00000011304.21	18	ENST00000350092.8	4
ENSG00000011304.21	18	ENST00000356948.11	1
ENSG00000011304.21	18	ENST00000585856.2	12
ENSG00000011332.19	2	ENST00000471976.5	1
ENSG00000011332.19	2	ENST00000614244.4	1
ENSG00000011347.10	1	ENST00000539246.5	1
ENSG00000011376.12	65	ENST00000414984.5	18
ENSG00000011376.12	65	ENST00000474585.1	1
ENSG00000011376.12	65	ENST00000485461.1	1
ENSG00000011376.12	65	ENST00000642274.1	1
ENSG00000011376.12	65	ENST00000645846.2	38
ENSG00000011376.12	65	ENST00000650792.2	4
ENSG00000011376.12	65	ENST00000651549.1	1
ENSG00000011376.12	65	ENST00000652135.1	1
ENSG00000011405.13	56	ENST00000265970.11	53
ENSG00000011405.13	56	ENST00000533645.1	3
ENSG00000011422.12	1	ENST00000340093.8	1
ENSG00000011426.11	134	ENST00000265748.7	113
ENSG00000011426.11	134	ENST00000396068.6	18
ENSG00000011426.11	134	ENST00000491782.1	3
ENSG00000011451.21	2	ENST00000389282.8	2
ENSG00000011454.18	23	ENST00000373647.9	22
ENSG00000011454.18	23	ENST00000456584.5	1
ENSG00000011485.15	168	ENST00000012443.9	157
ENSG00000011485.15	168	ENST00000391919.1	7
ENSG00000011485.15	168	ENST00000478046.5	1
ENSG00000011485.15	168	ENST00000486994.5	1
ENSG00000011485.15	168	ENST00000525507.5	2
ENSG00000011523.14	88	ENST00000260569.4	2
ENSG00000011523.14	88	ENST00000377990.7	86
ENSG00000011566.15	19	ENST00000263881.8	4
ENSG00000011566.15	19	ENST00000437545.5	14
ENSG00000011566.15	19	ENST00000475457.1	1
ENSG00000011638.10	13	ENST00000233047.8	4
ENSG00000011638.10	13	ENST00000261388.7	7
ENSG00000011638.10	13	ENST00000572258.5	1
ENSG00000011638.10	13	ENST00000572599.5	1
ENSG00000011677.13	3	ENST00000370314.9	2
ENSG00000011677.13	3	ENST00000535043.1	1
ENSG00000012048.23	18	ENST00000354071.7	3
ENSG00000012048.23	18	ENST00000461221.5	6
ENSG00000012048.23	18	ENST00000461574.1	1
ENSG00000012048.23	18	ENST00000470026.5	1
ENSG00000012048.23	18	ENST00000494123.5	5
ENSG00000012048.23	18	ENST00000642945.1	1
ENSG00000012048.23	18	ENST00000644379.1	1
ENSG00000012061.16	67	ENST00000013807.9	2
ENSG00000012061.16	67	ENST00000300853.8	28
ENSG00000012061.16	67	ENST00000340192.11	11
ENSG00000012061.16	67	ENST00000588738.5	1
ENSG00000012061.16	67	ENST00000589165.5	25
ENSG00000012174.12	28	ENST00000365779.2	2
ENSG00000012174.12	28	ENST00000379484.10	26
ENSG00000012211.13	1	ENST00000453382.5	1
ENSG00000012223.13	1	ENST00000231751.9	1
ENSG00000012232.9	27	ENST00000220562.9	22
ENSG00000012232.9	27	ENST00000517738.1	3
ENSG00000012232.9	27	ENST00000519288.5	1
ENSG00000012232.9	27	ENST00000519886.5	1
ENSG00000012660.14	581	ENST00000304434.11	579
ENSG00000012660.14	581	ENST00000370913.5	1
ENSG00000012660.14	581	ENST00000542638.5	1
ENSG00000012822.16	22	ENST00000548263.5	1
ENSG00000012822.16	22	ENST00000550804.6	21
ENSG00000012963.15	97	ENST00000013070.11	83
ENSG00000012963.15	97	ENST00000553674.1	13
ENSG00000012963.15	97	ENST00000555329.1	1
ENSG00000012983.11	3	ENST00000554990.5	3
ENSG00000013016.16	2	ENST00000322054.10	2
ENSG00000013275.8	151	ENST00000157812.7	140
ENSG00000013275.8	151	ENST00000455878.2	5
ENSG00000013275.8	151	ENST00000593455.5	6
ENSG00000013288.9	4	ENST00000285599.8	2
ENSG00000013288.9	4	ENST00000504248.5	2
ENSG00000013293.6	1	ENST00000231706.6	1
ENSG00000013306.16	89	ENST00000225308.12	56
ENSG00000013306.16	89	ENST00000377095.10	22
ENSG00000013306.16	89	ENST00000537904.6	2
ENSG00000013306.16	89	ENST00000590194.5	3
ENSG00000013306.16	89	ENST00000591006.5	3
ENSG00000013306.16	89	ENST00000592372.5	1
ENSG00000013306.16	89	ENST00000593166.1	2
ENSG00000013374.16	38	ENST00000413040.6	9
ENSG00000013374.16	38	ENST00000460712.1	1
ENSG00000013374.16	38	ENST00000468404.5	21
ENSG00000013374.16	38	ENST00000470229.6	1
ENSG00000013374.16	38	ENST00000493588.5	1
ENSG00000013374.16	38	ENST00000568733.5	5
ENSG00000013375.16	140	ENST00000504780.5	2
ENSG00000013375.16	140	ENST00000506587.5	3
ENSG00000013375.16	140	ENST00000509219.2	5
ENSG00000013375.16	140	ENST00000512866.5	3
ENSG00000013375.16	140	ENST00000513973.6	114
ENSG00000013375.16	140	ENST00000650640.1	2
ENSG00000013375.16	140	ENST00000650642.1	3
ENSG00000013375.16	140	ENST00000651425.1	7
ENSG00000013375.16	140	ENST00000651698.1	1
ENSG00000013392.8	2	ENST00000369724.5	2
ENSG00000013441.16	68	ENST00000321356.9	17
ENSG00000013441.16	68	ENST00000409403.6	1
ENSG00000013441.16	68	ENST00000432425.5	8
ENSG00000013441.16	68	ENST00000434813.3	17
ENSG00000013441.16	68	ENST00000461981.5	1
ENSG00000013441.16	68	ENST00000473565.5	24
ENSG00000013503.10	23	ENST00000228347.9	14
ENSG00000013503.10	23	ENST00000539066.5	9
ENSG00000013523.11	22	ENST00000251089.8	17
ENSG00000013523.11	22	ENST00000557179.5	5
ENSG00000013561.18	24	ENST00000347642.7	4
ENSG00000013561.18	24	ENST00000394514.6	7
ENSG00000013561.18	24	ENST00000394520.7	13
ENSG00000013563.14	21	ENST00000309585.9	6
ENSG00000013563.14	21	ENST00000369807.6	3
ENSG00000013563.14	21	ENST00000369808.7	1
ENSG00000013563.14	21	ENST00000369809.5	10
ENSG00000013563.14	21	ENST00000393638.5	1
ENSG00000013573.17	41	ENST00000228264.10	9
ENSG00000013573.17	41	ENST00000350437.8	5
ENSG00000013573.17	41	ENST00000535158.5	2
ENSG00000013573.17	41	ENST00000536265.5	1
ENSG00000013573.17	41	ENST00000539702.1	2
ENSG00000013573.17	41	ENST00000542129.5	3
ENSG00000013573.17	41	ENST00000542838.6	11
ENSG00000013573.17	41	ENST00000543756.5	1
ENSG00000013573.17	41	ENST00000545115.5	4
ENSG00000013573.17	41	ENST00000545668.5	3
ENSG00000013583.10	5	ENST00000014930.9	4
ENSG00000013583.10	5	ENST00000535636.1	1
ENSG00000013810.20	44	ENST00000313288.9	12
ENSG00000013810.20	44	ENST00000651251.1	29
ENSG00000013810.20	44	ENST00000651817.1	3
ENSG00000014123.10	29	ENST00000369278.5	29
ENSG00000014138.9	35	ENST00000265465.8	34
ENSG00000014138.9	35	ENST00000527618.5	1
ENSG00000014164.7	3	ENST00000262577.6	3
ENSG00000014216.16	7	ENST00000527323.5	4
ENSG00000014216.16	7	ENST00000530567.1	2
ENSG00000014216.16	7	ENST00000533820.5	1
ENSG00000014257.16	1	ENST00000351273.11	1
ENSG00000014641.21	88	ENST00000421012.2	2
ENSG00000014641.21	88	ENST00000432309.6	5
ENSG00000014641.21	88	ENST00000485155.1	1
ENSG00000014641.21	88	ENST00000539945.7	78
ENSG00000014641.21	88	ENST00000544381.4	2
ENSG00000014824.14	209	ENST00000264451.12	189
ENSG00000014824.14	209	ENST00000505523.1	5
ENSG00000014824.14	209	ENST00000513699.5	15
ENSG00000014914.21	4	ENST00000369140.7	1
ENSG00000014914.21	4	ENST00000439741.4	3
ENSG00000014919.13	64	ENST00000016171.6	62
ENSG00000014919.13	64	ENST00000370483.9	2
ENSG00000015133.19	10	ENST00000334448.5	1
ENSG00000015133.19	10	ENST00000389857.11	8
ENSG00000015133.19	10	ENST00000556767.1	1
ENSG00000015153.15	10	ENST00000534854.7	10
ENSG00000015171.20	16	ENST00000381584.5	9
ENSG00000015171.20	16	ENST00000381604.9	1
ENSG00000015171.20	16	ENST00000381607.8	5
ENSG00000015171.20	16	ENST00000558098.4	1
ENSG00000015413.9	1	ENST00000261615.5	1
ENSG00000015475.19	11	ENST00000317361.11	1
ENSG00000015475.19	11	ENST00000399767.6	4
ENSG00000015475.19	11	ENST00000622694.5	6
ENSG00000015479.20	904	ENST00000394805.8	270
ENSG00000015479.20	904	ENST00000502422.5	47
ENSG00000015479.20	904	ENST00000503811.5	72
ENSG00000015479.20	904	ENST00000505625.5	154
ENSG00000015479.20	904	ENST00000510056.5	192
ENSG00000015479.20	904	ENST00000618441.5	169
ENSG00000015532.10	34	ENST00000017003.7	33
ENSG00000015532.10	34	ENST00000376550.7	1
ENSG00000015568.13	12	ENST00000016946.8	10
ENSG00000015568.13	12	ENST00000272454.10	1
ENSG00000015568.13	12	ENST00000413468.1	1
ENSG00000015676.18	223	ENST00000355451.8	213
ENSG00000015676.18	223	ENST00000475952.1	6
ENSG00000015676.18	223	ENST00000493613.5	4
ENSG00000016391.11	2	ENST00000315251.11	2
ENSG00000016864.18	3	ENST00000266014.10	2
ENSG00000016864.18	3	ENST00000478968.6	1
ENSG00000017260.20	55	ENST00000359644.7	2
ENSG00000017260.20	55	ENST00000422190.6	1
ENSG00000017260.20	55	ENST00000428331.6	9
ENSG00000017260.20	55	ENST00000504571.5	1
ENSG00000017260.20	55	ENST00000504612.5	14
ENSG00000017260.20	55	ENST00000504948.5	5
ENSG00000017260.20	55	ENST00000508532.5	1
ENSG00000017260.20	55	ENST00000510168.6	6
ENSG00000017260.20	55	ENST00000513636.1	1
ENSG00000017260.20	55	ENST00000514654.5	15
ENSG00000017483.15	31	ENST00000595796.5	31
ENSG00000017797.13	18	ENST00000019317.8	1
ENSG00000017797.13	18	ENST00000383432.8	17
ENSG00000018189.13	11	ENST00000226328.8	5
ENSG00000018189.13	11	ENST00000502653.5	5
ENSG00000018189.13	11	ENST00000504805.6	1
ENSG00000018236.15	20	ENST00000347616.5	16
ENSG00000018236.15	20	ENST00000348761.2	3
ENSG00000018236.15	20	ENST00000547849.5	1
ENSG00000018408.15	2	ENST00000472417.1	1
ENSG00000018408.15	2	ENST00000494754.1	1
ENSG00000018510.16	32	ENST00000264167.10	24
ENSG00000018510.16	32	ENST00000409888.1	8
ENSG00000018610.15	7	ENST00000644802.2	7
ENSG00000018625.15	101	ENST00000361216.8	95
ENSG00000018625.15	101	ENST00000447527.1	3
ENSG00000018625.15	101	ENST00000472488.5	3
ENSG00000018699.13	72	ENST00000317907.9	70
ENSG00000018699.13	72	ENST00000647819.1	2
ENSG00000018869.17	6	ENST00000301310.8	2
ENSG00000018869.17	6	ENST00000586929.5	4
ENSG00000019144.19	49	ENST00000356063.9	2
ENSG00000019144.19	49	ENST00000524713.5	5
ENSG00000019144.19	49	ENST00000526537.2	11
ENSG00000019144.19	49	ENST00000534140.2	26
ENSG00000019144.19	49	ENST00000614369.4	5
ENSG00000019505.8	14	ENST00000020926.8	10
ENSG00000019505.8	14	ENST00000533332.1	4
ENSG00000019582.15	34	ENST00000009530.12	4
ENSG00000019582.15	34	ENST00000353334.10	30
ENSG00000019991.18	1	ENST00000222390.11	1
ENSG00000019995.6	17	ENST00000359653.4	17
ENSG00000020129.16	76	ENST00000356090.8	57
ENSG00000020129.16	76	ENST00000373243.7	19
ENSG00000020256.20	64	ENST00000216923.5	21
ENSG00000020256.20	64	ENST00000346617.8	7
ENSG00000020256.20	64	ENST00000361387.6	2
ENSG00000020256.20	64	ENST00000371515.8	9
ENSG00000020256.20	64	ENST00000371523.8	2
ENSG00000020256.20	64	ENST00000395989.7	23
ENSG00000020426.11	10	ENST00000261245.9	10
ENSG00000020922.13	41	ENST00000323929.8	15
ENSG00000020922.13	41	ENST00000323977.7	21
ENSG00000020922.13	41	ENST00000407439.7	5
ENSG00000021300.14	46	ENST00000227214.10	33
ENSG00000021300.14	46	ENST00000398492.8	9
ENSG00000021300.14	46	ENST00000426191.2	1
ENSG00000021300.14	46	ENST00000540431.1	3
ENSG00000021355.13	28	ENST00000380739.6	28
ENSG00000021574.13	7	ENST00000642999.1	1
ENSG00000021574.13	7	ENST00000643334.1	2
ENSG00000021574.13	7	ENST00000645159.1	3
ENSG00000021574.13	7	ENST00000645671.1	1
ENSG00000021645.19	5	ENST00000557594.5	5
ENSG00000021762.20	2	ENST00000525498.5	1
ENSG00000021762.20	2	ENST00000534454.5	1
ENSG00000021776.11	117	ENST00000156471.10	111
ENSG00000021776.11	117	ENST00000543879.6	5
ENSG00000021776.11	117	ENST00000559767.1	1
ENSG00000021826.17	13	ENST00000233072.10	2
ENSG00000021826.17	13	ENST00000645825.1	2
ENSG00000021826.17	13	ENST00000673510.1	2
ENSG00000021826.17	13	ENST00000673630.1	2
ENSG00000021826.17	13	ENST00000674074.1	5
ENSG00000022267.19	17	ENST00000370674.3	8
ENSG00000022267.19	17	ENST00000394155.8	1
ENSG00000022267.19	17	ENST00000630677.1	1
ENSG00000022267.19	17	ENST00000651929.2	7
ENSG00000022277.13	116	ENST00000023939.8	3
ENSG00000022277.13	116	ENST00000357348.10	111
ENSG00000022277.13	116	ENST00000477573.1	1
ENSG00000022277.13	116	ENST00000484084.5	1
ENSG00000022556.16	18	ENST00000427260.6	11
ENSG00000022556.16	18	ENST00000448584.7	7
ENSG00000022840.16	19	ENST00000325954.9	15
ENSG00000022840.16	19	ENST00000413266.6	4
ENSG00000022976.15	3	ENST00000442396.6	1
ENSG00000022976.15	3	ENST00000557803.5	1
ENSG00000022976.15	3	ENST00000558850.5	1
ENSG00000023041.11	61	ENST00000369404.3	7
ENSG00000023041.11	61	ENST00000369405.7	52
ENSG00000023041.11	61	ENST00000482410.5	1
ENSG00000023041.11	61	ENST00000626395.2	1
ENSG00000023191.17	159	ENST00000354420.7	2
ENSG00000023191.17	159	ENST00000356187.9	30
ENSG00000023191.17	159	ENST00000397604.7	83
ENSG00000023191.17	159	ENST00000397614.5	6
ENSG00000023191.17	159	ENST00000397615.6	4
ENSG00000023191.17	159	ENST00000438658.6	22
ENSG00000023191.17	159	ENST00000525701.5	1
ENSG00000023191.17	159	ENST00000533410.5	4
ENSG00000023191.17	159	ENST00000534797.5	7
ENSG00000023228.14	208	ENST00000233190.11	182
ENSG00000023228.14	208	ENST00000423725.5	8
ENSG00000023228.14	208	ENST00000449699.5	18
ENSG00000023287.13	42	ENST00000025008.10	10
ENSG00000023287.13	42	ENST00000435644.6	30
ENSG00000023287.13	42	ENST00000522957.1	1
ENSG00000023287.13	42	ENST00000523594.1	1
ENSG00000023318.8	104	ENST00000262455.7	104
ENSG00000023330.15	51	ENST00000310271.6	1
ENSG00000023330.15	51	ENST00000394965.6	1
ENSG00000023330.15	51	ENST00000469224.5	26
ENSG00000023330.15	51	ENST00000484952.6	22
ENSG00000023330.15	51	ENST00000493402.1	1
ENSG00000023516.9	12	ENST00000025301.4	12
ENSG00000023608.5	26	ENST00000216294.5	26
ENSG00000023697.13	67	ENST00000428559.7	64
ENSG00000023697.13	67	ENST00000526530.1	1
ENSG00000023697.13	67	ENST00000532964.5	2
ENSG00000023734.11	693	ENST00000025399.10	41
ENSG00000023734.11	693	ENST00000419869.7	628
ENSG00000023734.11	693	ENST00000541731.1	24
ENSG00000023902.14	11	ENST00000369124.5	7
ENSG00000023902.14	11	ENST00000479194.5	2
ENSG00000023902.14	11	ENST00000607609.2	2
ENSG00000023909.10	1	ENST00000615724.1	1
ENSG00000024048.10	43	ENST00000372899.5	20
ENSG00000024048.10	43	ENST00000372901.1	22
ENSG00000024048.10	43	ENST00000372903.6	1
ENSG00000024422.12	4	ENST00000263277.8	2
ENSG00000024422.12	4	ENST00000538399.1	2
ENSG00000024526.17	64	ENST00000370966.9	2
ENSG00000024526.17	64	ENST00000456315.7	55
ENSG00000024526.17	64	ENST00000488146.5	7
ENSG00000024862.17	6	ENST00000611852.4	2
ENSG00000024862.17	6	ENST00000617445.4	4
ENSG00000025039.15	12	ENST00000359203.3	7
ENSG00000025039.15	12	ENST00000369415.9	5
ENSG00000025156.13	71	ENST00000368455.9	19
ENSG00000025156.13	71	ENST00000452194.5	48
ENSG00000025156.13	71	ENST00000465214.2	4
ENSG00000025293.17	130	ENST00000339089.10	4
ENSG00000025293.17	130	ENST00000374012.8	126
ENSG00000025423.11	5	ENST00000555159.5	3
ENSG00000025423.11	5	ENST00000555805.5	2
ENSG00000025434.19	18	ENST00000395397.7	11
ENSG00000025434.19	18	ENST00000405576.5	2
ENSG00000025434.19	18	ENST00000405853.7	1
ENSG00000025434.19	18	ENST00000407404.5	1
ENSG00000025434.19	18	ENST00000441012.7	2
ENSG00000025434.19	18	ENST00000481020.5	1
ENSG00000025770.19	58	ENST00000299821.15	8
ENSG00000025770.19	58	ENST00000395698.7	1
ENSG00000025770.19	58	ENST00000420993.7	48
ENSG00000025770.19	58	ENST00000522304.1	1
ENSG00000025772.8	113	ENST00000372813.4	113
ENSG00000025796.14	128	ENST00000369002.9	125
ENSG00000025796.14	128	ENST00000459782.1	3
ENSG00000025800.14	43	ENST00000373625.8	29
ENSG00000025800.14	43	ENST00000471599.5	14
ENSG00000026025.16	23	ENST00000224237.9	23
ENSG00000026036.22	3	ENST00000480273.5	3
ENSG00000026103.22	15	ENST00000357339.6	1
ENSG00000026103.22	15	ENST00000652046.1	14
ENSG00000026508.20	20	ENST00000263398.11	4
ENSG00000026508.20	20	ENST00000433892.6	11
ENSG00000026508.20	20	ENST00000434472.6	3
ENSG00000026508.20	20	ENST00000527326.1	2
ENSG00000026652.15	30	ENST00000320285.9	25
ENSG00000026652.15	30	ENST00000366905.3	1
ENSG00000026652.15	30	ENST00000366911.9	4
ENSG00000027001.10	50	ENST00000382172.4	50
ENSG00000027697.15	55	ENST00000367739.9	50
ENSG00000027697.15	55	ENST00000644894.1	1
ENSG00000027697.15	55	ENST00000647124.1	4
ENSG00000027847.14	14	ENST00000029410.10	13
ENSG00000027847.14	14	ENST00000515353.1	1
ENSG00000027869.12	6	ENST00000368198.7	6
ENSG00000028116.18	38	ENST00000340157.9	36
ENSG00000028116.18	38	ENST00000417641.6	1
ENSG00000028116.18	38	ENST00000648897.1	1
ENSG00000028203.18	47	ENST00000397792.8	8
ENSG00000028203.18	47	ENST00000436874.6	21
ENSG00000028203.18	47	ENST00000546398.5	1
ENSG00000028203.18	47	ENST00000547997.5	8
ENSG00000028203.18	47	ENST00000551994.5	2
ENSG00000028203.18	47	ENST00000552306.1	1
ENSG00000028203.18	47	ENST00000552660.5	6
ENSG00000028277.21	3	ENST00000529952.5	2
ENSG00000028277.21	3	ENST00000560804.6	1
ENSG00000028310.18	8	ENST00000467963.6	2
ENSG00000028310.18	8	ENST00000483173.5	1
ENSG00000028310.18	8	ENST00000483234.5	2
ENSG00000028310.18	8	ENST00000495794.5	3
ENSG00000028528.15	18	ENST00000261889.9	1
ENSG00000028528.15	18	ENST00000380285.7	1
ENSG00000028528.15	18	ENST00000559844.6	11
ENSG00000028528.15	18	ENST00000560861.1	2
ENSG00000028528.15	18	ENST00000561026.5	3
ENSG00000028839.10	66	ENST00000237264.9	64
ENSG00000028839.10	66	ENST00000367871.5	2
ENSG00000029153.14	2	ENST00000542388.1	2
ENSG00000029363.17	590	ENST00000353331.8	5
ENSG00000029363.17	590	ENST00000392348.6	18
ENSG00000029363.17	590	ENST00000527536.5	45
ENSG00000029363.17	590	ENST00000527613.5	5
ENSG00000029363.17	590	ENST00000527759.5	76
ENSG00000029363.17	590	ENST00000529522.5	14
ENSG00000029363.17	590	ENST00000529826.5	115
ENSG00000029363.17	590	ENST00000529917.5	16
ENSG00000029363.17	590	ENST00000530429.5	8
ENSG00000029363.17	590	ENST00000530767.5	18
ENSG00000029363.17	590	ENST00000531224.6	208
ENSG00000029363.17	590	ENST00000534269.5	1
ENSG00000029363.17	590	ENST00000534762.5	7
ENSG00000029363.17	590	ENST00000628517.2	54
ENSG00000029364.12	26	ENST00000031146.8	1
ENSG00000029364.12	26	ENST00000336643.10	20
ENSG00000029364.12	26	ENST00000538956.5	1
ENSG00000029364.12	26	ENST00000554023.1	1
ENSG00000029364.12	26	ENST00000556605.5	1
ENSG00000029364.12	26	ENST00000557046.1	1
ENSG00000029364.12	26	ENST00000628474.2	1
ENSG00000029534.21	4	ENST00000347528.8	4
ENSG00000029639.11	14	ENST00000367166.5	13
ENSG00000029639.11	14	ENST00000495806.1	1
ENSG00000029725.17	20	ENST00000341923.10	2
ENSG00000029725.17	20	ENST00000537505.6	18
ENSG00000029993.15	615	ENST00000325307.12	544
ENSG00000029993.15	615	ENST00000448905.6	53
ENSG00000029993.15	615	ENST00000455596.5	18
ENSG00000030066.13	150	ENST00000378460.6	144
ENSG00000030066.13	150	ENST00000526870.1	1
ENSG00000030066.13	150	ENST00000528071.5	4
ENSG00000030066.13	150	ENST00000530326.5	1
ENSG00000030110.13	134	ENST00000374467.4	134
ENSG00000030582.18	266	ENST00000053867.8	262
ENSG00000030582.18	266	ENST00000589265.5	4
ENSG00000031003.10	17	ENST00000033079.7	7
ENSG00000031003.10	17	ENST00000420893.6	8
ENSG00000031003.10	17	ENST00000425075.6	2
ENSG00000031081.11	1	ENST00000264245.9	1
ENSG00000031691.7	27	ENST00000335783.4	27
ENSG00000031698.13	484	ENST00000234677.7	464
ENSG00000031698.13	484	ENST00000369923.4	2
ENSG00000031698.13	484	ENST00000482384.1	18
ENSG00000031823.14	92	ENST00000034275.12	50
ENSG00000031823.14	92	ENST00000340578.10	1
ENSG00000031823.14	92	ENST00000439268.6	2
ENSG00000031823.14	92	ENST00000586344.5	6
ENSG00000031823.14	92	ENST00000591092.5	33
ENSG00000032219.19	25	ENST00000355431.8	3
ENSG00000032219.19	25	ENST00000395168.7	20
ENSG00000032219.19	25	ENST00000431317.6	1
ENSG00000032219.19	25	ENST00000466065.1	1
ENSG00000032389.13	73	ENST00000382125.9	68
ENSG00000032389.13	73	ENST00000398659.8	3
ENSG00000032389.13	73	ENST00000435721.5	1
ENSG00000032389.13	73	ENST00000478754.5	1
ENSG00000032444.17	32	ENST00000221249.10	1
ENSG00000032444.17	32	ENST00000414982.7	9
ENSG00000032444.17	32	ENST00000600737.6	22
ENSG00000032742.17	6	ENST00000319980.10	1
ENSG00000032742.17	6	ENST00000351808.9	5
ENSG00000033011.13	84	ENST00000262374.10	82
ENSG00000033011.13	84	ENST00000544428.1	2
ENSG00000033030.15	18	ENST00000536306.5	1
ENSG00000033030.15	18	ENST00000672018.1	17
ENSG00000033050.9	117	ENST00000287844.7	115
ENSG00000033050.9	117	ENST00000441774.1	1
ENSG00000033050.9	117	ENST00000468073.5	1
ENSG00000033100.16	1	ENST00000465601.1	1
ENSG00000033170.17	28	ENST00000360689.9	16
ENSG00000033170.17	28	ENST00000394586.6	1
ENSG00000033170.17	28	ENST00000673929.1	11
ENSG00000033178.13	87	ENST00000322244.10	82
ENSG00000033178.13	87	ENST00000429659.7	1
ENSG00000033178.13	87	ENST00000514261.1	4
ENSG00000033327.13	6	ENST00000340149.6	2
ENSG00000033327.13	6	ENST00000361507.5	4
ENSG00000033627.17	23	ENST00000264649.10	2
ENSG00000033627.17	23	ENST00000393829.6	5
ENSG00000033627.17	23	ENST00000537728.5	11
ENSG00000033627.17	23	ENST00000585828.5	2
ENSG00000033627.17	23	ENST00000588806.1	3
ENSG00000033800.14	73	ENST00000249636.11	59
ENSG00000033800.14	73	ENST00000545237.1	14
