width	numreads.median	iread_fpkm_allintron_lwm	interest_fpkm_allintron_lwm	superintronic_score_allintron_lwm	kma_tpm_allintron_lwm	irfinders_irratio_allintron_lwm	majiq_meanpsi_allintron_lwm	rmats_inclvl_allintron_lwm	suppa2_psi_allintron_lwm	intron	transcript	intron_position_in_tx	max_intron_persistence	motif	canonical_motif	gene_id	long_reads_per_gene	long_reads_per_transcript	short_read_gene_median_coverage	IRFinder-S_true_positives	IRFinder-S_false_positives	IRFinder-S_false_negatives	superintronic_true_positives	superintronic_false_positives	superintronic_false_negatives	iREAD_true_positives	iREAD_false_positives	iREAD_false_negatives	kma_true_positives	kma_false_positives	kma_false_negatives	IntEREst_true_positives	IntEREst_false_positives	IntEREst_false_negatives	rMATS_true_positives	rMATS_false_positives	rMATS_false_negatives	MAJIQ_true_positives	MAJIQ_false_positives	MAJIQ_false_negatives	SUPPA2_true_positives	SUPPA2_false_positives	SUPPA2_false_negatives	chrom	left	right	total_overlapping_features	max_features_per_base	%_bases_overlapped	gc_fract
877.0	132.5	15.02	198.0	0.0	0.04638041	0.0	0.0	0.0	0.0	chr1:114725334-114726210	ENST00000339438.10	0.7058823529411765	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114725334	114726211	0	0	0.0	0.408209806157355
877.0	132.5	15.02	198.0	0.0	0.04638041	0.0	0.0	0.0	0.0	chr1:114725334-114726210	ENST00000261443.9	0.6875	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114725334	114726211	0	0	0.0	0.408209806157355
596.0	123.5	8.3	76.0	0.0	0.0	5.31652e-06	0.0	0.0	0.0	chr1:114726387-114726982	ENST00000438362.6	0.6666666666666666	0.0	CTGC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114726387	114726983	0	0	0.0	0.318791946308725
596.0	123.5	8.3	76.0	0.0	0.0	5.31652e-06	0.0	0.0	0.0	chr1:114726387-114726982	ENST00000339438.10	0.6470588235294118	0.0	CTGC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114726387	114726983	0	0	0.0	0.318791946308725
596.0	123.5	8.3	76.0	0.0	0.0	5.31652e-06	0.0	0.0	0.0	chr1:114726387-114726982	ENST00000261443.9	0.625	0.0	CTGC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114726387	114726983	0	0	0.0	0.318791946308725
3167.0	120.5	3.9	131.0	0.0	0.0	0.000142852	0.0	0.0	0.0	chr1:114727091-114730257	ENST00000438362.6	0.6111111111111112	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114727091	114730258	1	1	0.03315440479949479	0.366592990211557
3167.0	120.5	3.9	131.0	0.0	0.0	0.000142852	0.0	0.0	0.0	chr1:114727091-114730257	ENST00000339438.10	0.5882352941176471	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114727091	114730258	1	1	0.03315440479949479	0.366592990211557
3167.0	120.5	3.9	131.0	0.0	0.0	0.000142852	0.0	0.0	0.0	chr1:114727091-114730257	ENST00000261443.9	0.5625	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114727091	114730258	1	1	0.03315440479949479	0.366592990211557
85.0	118.0	32.87	80.0	1.0	0.0	0.0005938240000000001	0.0	0.0	0.0	chr1:114730423-114730507	ENST00000438362.6	0.5555555555555556	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114730423	114730508	0	0	0.0	0.294117647058824
85.0	118.0	32.87	80.0	1.0	0.0	0.0005938240000000001	0.0	0.0	0.0	chr1:114730423-114730507	ENST00000339438.10	0.5294117647058824	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114730423	114730508	0	0	0.0	0.294117647058824
85.0	118.0	32.87	80.0	1.0	0.0	0.0005938240000000001	0.0	0.0	0.0	chr1:114730423-114730507	ENST00000261443.9	0.5	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114730423	114730508	0	0	0.0	0.294117647058824
1955.0	110.5	6.99	192.0	0.0	0.1373345	0.000239983	0.0	0.0	0.0	chr1:114730649-114732603	ENST00000438362.6	0.5	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114730649	114732604	0	0	0.0	0.35498721227621505
1955.0	110.5	6.99	192.0	0.0	0.1373345	0.000239983	0.0	0.0	0.0	chr1:114730649-114732603	ENST00000339438.10	0.4705882352941176	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114730649	114732604	0	0	0.0	0.35498721227621505
1955.0	110.5	6.99	192.0	0.0	0.1373345	0.000239983	0.0	0.0	0.0	chr1:114730649-114732603	ENST00000261443.9	0.4375	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114730649	114732604	0	0	0.0	0.35498721227621505
915.0	96.5	4.64	73.0	0.0	0.09610315	0.00011243	0.0	0.0	0.0	chr1:114732817-114733731	ENST00000438362.6	0.4444444444444444	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114732817	114733732	0	0	0.0	0.414207650273224
915.0	96.5	4.64	73.0	0.0	0.09610315	0.00011243	0.0	0.0	0.0	chr1:114732817-114733731	ENST00000339438.10	0.4117647058823529	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114732817	114733732	0	0	0.0	0.414207650273224
915.0	96.5	4.64	73.0	0.0	0.09610315	0.00011243	0.0	0.0	0.0	chr1:114732817-114733731	ENST00000261443.9	0.375	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114732817	114733732	0	0	0.0	0.414207650273224
131.0	86.5	13.49	41.0	3.0	0.1923073	0.00128452	0.0	0.0	0.0	chr1:114733858-114733988	ENST00000438362.6	0.3888888888888889	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114733858	114733989	0	0	0.0	0.38931297709923707
131.0	86.5	13.49	41.0	3.0	0.1923073	0.00128452	0.0	0.0	0.0	chr1:114733858-114733988	ENST00000339438.10	0.35294117647058826	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114733858	114733989	0	0	0.0	0.38931297709923707
131.0	86.5	13.49	41.0	3.0	0.1923073	0.00128452	0.0	0.0	0.0	chr1:114733858-114733988	ENST00000261443.9	0.3125	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114733858	114733989	0	0	0.0	0.38931297709923707
324.0	72.5	18.65	104.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1:114734118-114734441	ENST00000438362.6	0.3333333333333333	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114734118	114734442	0	0	0.0	0.265432098765432
324.0	72.5	18.65	104.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1:114734118-114734441	ENST00000339438.10	0.29411764705882354	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114734118	114734442	0	0	0.0	0.265432098765432
324.0	72.5	18.65	104.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1:114734118-114734441	ENST00000261443.9	0.25	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114734118	114734442	0	0	0.0	0.265432098765432
2234.0	68.0	0.94	32.0	2.0	0.5356529000000001	0.0014491	0.0	0.0	0.0	chr1:114734524-114736757	ENST00000438362.6	0.2777777777777778	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114734524	114736758	0	0	0.0	0.35810205908684
2234.0	68.0	0.94	32.0	2.0	0.5356529000000001	0.0014491	0.0	0.0	0.0	chr1:114734524-114736757	ENST00000339438.10	0.2352941176470588	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114734524	114736758	0	0	0.0	0.35810205908684
2234.0	68.0	0.94	32.0	2.0	0.5356529000000001	0.0014491	0.0	0.0	0.0	chr1:114734524-114736757	ENST00000261443.9	0.1875	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114734524	114736758	0	0	0.0	0.35810205908684
615.0	64.5	8.08	76.0	1.0	0.1043454	0.000362955	0.0	0.0	0.0	chr1:114736856-114737470	ENST00000438362.6	0.2222222222222222	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114736856	114737471	0	0	0.0	0.331707317073171
399.0	63.0	8.99	60.0	0.0	0.1944978	0.000362955	0.0	0.0	0.0	chr1:114737564-114737962	ENST00000438362.6	0.16666666666666666	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114737564	114737963	0	0	0.0	0.33333333333333304
1619.0	61.0	4.42	103.0	1.0	0.5893541999999999	0.000807544	0.0	0.0	0.0	chr1:114738073-114739691	ENST00000438362.6	0.1111111111111111	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114738073	114739692	0	0	0.0	0.405188387893762
1619.0	61.0	4.42	103.0	1.0	0.5893541999999999	0.000807544	0.0	0.0	0.0	chr1:114738073-114739691	ENST00000339438.10	0.1176470588235294	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114738073	114739692	0	0	0.0	0.405188387893762
1619.0	61.0	4.42	103.0	1.0	0.5893541999999999	0.000807544	0.0	0.0	0.0	chr1:114738073-114739691	ENST00000261443.9	0.0625	0.0	CTAC	1	ENSG00000009307.16	1896.0	77.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114738073	114739692	0	0	0.0	0.405188387893762
1636.0	58.0	0.31	7.0	0.0	0.1358308	0.00105023	0.0	0.0	0.0	chr1:114739891-114741526	ENST00000438362.6	0.05555555555555555	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114739891	114741527	1	1	0.019559902200488997	0.323960880195599
8147.0	57.5	1.03	67.0	2.0	0.4879643	0.00105023	0.0	0.0	0.0	chr1:114741674-114749820	ENST00000438362.6	0.0	0.0	CTAC	1	ENSG00000009307.16	1896.0	167.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114741674	114749821	2	1	0.0514299742236406	0.3645513686019389
7717.0	32.0	1.74	153.0	2.0	0.3228199	0.00117054	0.0	0.0	0.0	chr1:114750208-114757924	ENST00000339438.10	0.0	0.0	CTAC	1	ENSG00000009307.16	1896.0	1373.0	2011.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114750208	114757925	1	1	0.014513411947648047	0.4098743034858111
1973.0	54.0	0.7	19.0	1.0	0.2845251	0.00836416	0.0	0.0	0.0	chr1:114774373-114776345	ENST00000060969.6	1.0	0.0	CTAC	1	ENSG00000052723.12	61.0	54.0	165.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114774373	114776346	0	0	0.0	0.36796756208819104
2682.0	54.0	0.56	20.0	1.0	0.4300683	0.00801632	0.0	0.0	0.0	chr1:114776460-114779141	ENST00000060969.6	0.6666666666666666	0.0	CTAC	1	ENSG00000052723.12	61.0	54.0	165.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114776460	114779142	4	3	0.06226696495152871	0.37919463087248295
825.0	54.0	0.66	8.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1:114779285-114780109	ENST00000060969.6	0.3333333333333333	0.0	CTAC	1	ENSG00000052723.12	61.0	54.0	165.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	114779285	114780110	0	0	0.0	0.330909090909091
233.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1:114780216-114780448	ENST00000060969.6	0.0	0.03635116598079561	CTAC	1	ENSG00000052723.12	61.0	54.0	165.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	chr1	114780216	114780449	4	4	1.0	0.55793991416309
265.0	45.0	13.33	64.0	7.0	0.17683020000000002	0.00405393	0.0	0.0	0.0	chr1:11674817-11675081	ENST00000376692.9	1.0	0.0	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11674817	11675082	0	0	0.0	0.6150943396226422
483.0	45.0	7.33	62.0	5.0	0.4833308	0.00241083	0.0	0.0	0.0	chr1:11675175-11675657	ENST00000376692.9	0.8571428571428571	0.0	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11675175	11675658	2	2	0.004140786749482402	0.639751552795031
314.0	45.0	0.0	0.0	0.0	0.0	0.0332346	0.043	0.0	0.0	chr1:11675732-11676045	ENST00000376692.9	0.7142857142857143	0.0784920634920635	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr1	11675732	11676046	1	1	1.0	0.573248407643312
707.0	45.0	7.62	82.0	4.0	0.344583	0.00176088	0.0	0.0	0.0	chr1:11676141-11676847	ENST00000376692.9	0.5714285714285714	0.0	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11676141	11676848	1	1	0.055162659123055166	0.5912305516265911
594.0	44.0	0.0	0.0	0.0	0.0	0.0161673	0.0165	0.0	0.0	chr1:11676949-11677542	ENST00000376692.9	0.42857142857142855	0.055729309556470055	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr1	11676949	11677543	1	1	1.0	0.622895622895623
2738.0	44.0	3.38	131.0	2.0	0.3148977000000001	0.00137739	0.0	0.03	0.0	chr1:11677615-11680352	ENST00000376692.9	0.2857142857142857	0.0	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr1	11677615	11680353	0	0	0.0	0.495617238860482
90.0	39.0	0.0	0.0	0.0	0.0	0.00824818	0.0	0.03	0.0	chr1:11680472-11680561	ENST00000376692.9	0.14285714285714285	0.0	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr1	11680472	11680562	1	1	1.0	0.8
425.0	22.0	0.0	0.0	0.0	0.0	0.0192871	0.132	0.0	0.0	chr1:11680614-11681038	ENST00000376692.9	0.0	0.0217283950617284	CTAC	1	ENSG00000116670.15	60.0	45.0	1810.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr1	11680614	11681039	1	1	1.0	0.6823529411764712
1485.0	52.0	0.91	17.0	3.0	0.35917259999999995	0.00653612	0.0	0.688	0.0	chr1:11980485-11981969	ENST00000235329.10	0.0	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr1	11980485	11981970	2	2	0.10774410774410774	0.5481481481481479
7050.0	57.0	0.41	32.0	1.0	0.1230417	0.00232087	0.0	0.0	0.0	chr1:11982115-11989164	ENST00000235329.10	0.05882352941176471	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11982115	11989165	4	2	0.03971631205673759	0.489929078014184
3211.0	60.0	0.76	39.0	2.0	0.2313128	0.00232087	0.0	0.0	0.0	chr1:11989344-11992554	ENST00000235329.10	0.1176470588235294	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11989344	11992555	2	2	0.09436312675179072	0.514792899408284
3465.0	61.0	0.49	23.0	0.0	0.1504152	0.00232087	0.0	0.0	0.0	chr1:11992691-11996155	ENST00000235329.10	0.17647058823529413	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11992691	11996156	1	1	0.0002886002886002886	0.452813852813853
978.0	61.0	1.13	18.0	1.0	0.1873913	0.00459867	0.0	0.0	0.0	chr1:11996319-11997296	ENST00000235329.10	0.2352941176470588	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11996319	11997297	0	0	0.0	0.510224948875256
1348.0	64.0	1.4	25.0	3.0	0.1862956	0.00978594	0.0	0.077	0.0	chr1:11997422-11998769	ENST00000235329.10	0.29411764705882354	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	chr1	11997422	11998770	1	1	0.06676557863501484	0.491097922848665
109.0	67.0	0.0	0.0	0.0	0.0	0.0662076	0.0	0.077	0.0	chr1:11998879-11998987	ENST00000235329.10	0.35294117647058826	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	chr1	11998879	11998988	2	2	1.0	0.605504587155963
2305.0	70.0	0.5	4.0	0.0	0.1821836	0.0154318	0.0	0.0	0.0	chr1:11999096-12001400	ENST00000235329.10	0.4117647058823529	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	11999096	12001401	2	1	0.7813449023861171	0.498047722342733
214.0	73.0	9.68	40.0	2.0	0.0	0.012048200000000002	0.0	0.0	0.0	chr1:12001555-12001768	ENST00000235329.10	0.4705882352941176	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12001555	12001769	0	0	0.0	0.457943925233645
145.0	75.0	4.34	27.0	2.0	0.0	0.0084507	0.0	0.0	0.0	chr1:12001837-12001981	ENST00000235329.10	0.5294117647058824	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12001837	12001982	0	0	0.0	0.6068965517241379
1888.0	79.0	0.38	2.0	2.0	0.001918264	0.00965397	0.0	0.0	0.0	chr1:12002104-12003991	ENST00000235329.10	0.5882352941176471	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12002104	12003992	2	1	0.7897245762711864	0.4851694915254241
390.0	81.0	2.17	17.0	0.0	0.0	0.000917151	0.0	0.0	0.0	chr1:12004119-12004508	ENST00000235329.10	0.6470588235294118	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12004119	12004509	0	0	0.0	0.5025641025641029
211.0	82.0	3.91	16.0	1.0	0.32445250000000003	0.00384615	0.0	0.0	0.0	chr1:12004614-12004824	ENST00000235329.10	0.7058823529411765	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12004614	12004825	0	0	0.0	0.568720379146919
783.0	82.0	1.12	13.0	0.0	0.04276981	0.0	0.0	0.0	0.0	chr1:12004928-12005710	ENST00000235329.10	0.7647058823529411	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12004928	12005711	0	0	0.0	0.528735632183908
606.0	87.0	2.58	24.0	0.0	0.06692586	0.00130947	0.0	0.0	0.0	chr1:12005932-12006537	ENST00000235329.10	0.8235294117647058	0.0	GCAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12005932	12006538	0	0	0.0	0.4669966996699671
359.0	88.0	3.06	7.0	0.0	0.0	0.0	0.0	0.0	0.0	chr1:12006694-12007052	ENST00000235329.10	0.8823529411764706	0.017857142857142856	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12006694	12007053	1	1	0.7938718662952646	0.601671309192201
2342.0	88.0	0.64	20.0	1.0	0.1051782	0.0	0.0	0.0	0.0	chr1:12007250-12009591	ENST00000235329.10	0.9411764705882352	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12007250	12009592	2	1	0.035439795046968404	0.5807002561912901
1769.0	88.0	0.85	23.0	0.0	0.08154159	0.00221076	0.0	0.0	0.0	chr1:12009727-12011495	ENST00000235329.10	1.0	0.0	GTAG	1	ENSG00000116688.18	104.0	56.0	389.0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	12009727	12011496	0	0	0.0	0.53815715093273
2665.0	6.0	1.79	55.0	4.0	0.6965861999999999	0.0109437	0.0	0.0	0.0	chr1:150346492-150349156	ENST00000324862.7	0.9285714285714286	0.0	GTAG	1	ENSG00000117360.13	58.0	58.0	431.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	chr1	150346492	150349157	1	1	0.1774859287054409	0.4258911819887429
2228.0	56.0	0.94	28.0	1.0	0.0	0.00250769	0.0	0.098	0.0	chr1:153634344-153636571	ENST00000368690.7	0.0	0.0	GTAG	1	ENSG00000160679.13	115.0	61.0	564.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	chr1	153634344	153636572	1	1	0.02423698384201077	0.4973070017953321
2228.0	56.0	0.94	28.0	1.0	0.0	0.00250769	0.0	0.098	0.0	chr1:153634344-153636571	ENST00000368694.8	0.0	0.0	GTAG	1	ENSG00000160679.13	115.0	39.0	564.0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	chr1	153634344	153636572	1	1	0.02423698384201077	0.4973070017953321
1641.0	56.0	0.0	0.0	0.0	0.0	0.06770620000000001	0.0687	0.098	0.051074845991893	chr1:153636654-153638294	ENST00000368690.7	0.25	0.07692307692307693	GTAG	1	ENSG00000160679.13	115.0	61.0	564.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr1	153636654	153638295	2	2	1.0	0.417428397318708
1641.0	56.0	0.0	0.0	0.0	0.0	0.06770620000000001	0.0687	0.098	0.051074845991893	chr1:153636654-153638294	ENST00000368694.8	0.25	0.07692307692307693	GTAG	1	ENSG00000160679.13	115.0	39.0	564.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	chr1	153636654	153638295	2	2	1.0	0.417428397318708
3794.0	56.0	6.89	354.0	19.0	2.386204	0.0289576	0.0259	0.0	0.0	chr1:153638449-153642242	ENST00000368690.7	0.5	0.0	GTAG	1	ENSG00000160679.13	115.0	61.0	564.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr1	153638449	153642243	0	0	0.0	0.434897206114918
3797.0	11.0	6.89	354.0	19.0	2.386204	0.0289576	0.0259	0.0	0.0	chr1:153638449-153642245	ENST00000368694.8	0.5	0.0	GTAG	1	ENSG00000160679.13	115.0	39.0	564.0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	chr1	153638449	153642246	2	2	0.0007900974453515934	0.434816960758494
797.0	36.0	0.0	0.0	0.0	0.0	0.0216028	0.0228	0.0	0.0	chr1:153642430-153643226	ENST00000368690.7	0.75	0.0	GTAG	1	ENSG00000160679.13	115.0	61.0	564.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	chr1	153642430	153643227	1	1	1.0	0.36762860727729
